File,Number,Offset,Japanese,English,Centering,References,width,height,lineheight
bvm_decmp/m/108/after.bvmc,0x51,0x7a5,オーギュスト＿基本姿勢,,0x0,0x0 0x8 0x39b 0x58f 0x5ec 0x717 0x743 0x7e1 0x823 0x8c9,196,42,14
bvm_decmp/m/108/after.bvmc,0x25,0x319,オーギュスト,,0x0,0x0 0x18 0x1b9 0x3a1 0x3f8 0x407 0x4d1 0x542 0x54a 0x552 0x595 0x5f2 0x68b 0x69a 0x71d 0x749 0x751 0x787 0x78f 0x7e7 0x82f 0x837 0x862 0x86a 0x872 0x8cf,196,42,14
bvm_decmp/m/108/after.bvmc,0xa4,0x1088,"人形都市は、人形王すら
量産を始めているのだ。",The Mech City has even started mass-production of the Mech King.,0x0,0x0 0x1 0x7ea,196,42,14
bvm_decmp/m/108/after.bvmc,0xa5,0x10b7,Func001C3CDC,,0x0,0x0 0x1 0x803,196,42,14
bvm_decmp/m/108/after.bvmc,0x51,0x7a5,オーギュスト＿基本姿勢,,0x0,0x0 0x8 0x39b 0x58f 0x5ec 0x717 0x743 0x7e1 0x823 0x8c9,196,42,14
bvm_decmp/m/108/after.bvmc,0x25,0x319,オーギュスト,,0x0,0x0 0x18 0x1b9 0x3a1 0x3f8 0x407 0x4d1 0x542 0x54a 0x552 0x595 0x5f2 0x68b 0x69a 0x71d 0x749 0x751 0x787 0x78f 0x7e7 0x82f 0x837 0x862 0x86a 0x872 0x8cf,196,42,14
bvm_decmp/m/108/after.bvmc,0xa6,0x10c4,最新の情報が入った。,I have some breaking news.,0x0,0x0 0x1 0x832,196,42,14
bvm_decmp/m/108/after.bvmc,0x25,0x319,オーギュスト,,0x0,0x0 0x18 0x1b9 0x3a1 0x3f8 0x407 0x4d1 0x542 0x54a 0x552 0x595 0x5f2 0x68b 0x69a 0x71d 0x749 0x751 0x787 0x78f 0x7e7 0x82f 0x837 0x862 0x86a 0x872 0x8cf,196,42,14
bvm_decmp/m/108/after.bvmc,0xa7,0x10d9,"ベルソン重工は、
オートマンの攻撃で壊滅。",Bellson Industries was destroyed by an onslaught of Automen.,0x0,0x0 0x1 0x83a,196,42,14
bvm_decmp/m/108/after.bvmc,0xb,0x7d,ドラン＿大きな驚き,,0x0,0x2 0xf9 0x840 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0xc,0x90,ドラン,,0x0,0x8 0xfe 0x144 0x24f 0x26e 0x384 0x45f 0x601 0x845 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0xa8,0x1104,ばかな！,That's crazy!,0x0,0x0 0x1 0x847,196,42,14
bvm_decmp/m/108/after.bvmc,0xa9,0x110d,モクヨウ＿ちょっとした驚き,,0x0,0x0 0x1 0x84d,196,42,14
bvm_decmp/m/108/after.bvmc,0x1d,0x233,モクヨウ,,0x0,0x0 0x12 0x17e 0x19b 0x1aa 0x1c8 0x215 0x36d 0x375 0x493 0x4a2 0x4e0 0x506 0x50e 0x51d 0x525 0x5b9 0x5c8 0x659 0x853,196,42,14
bvm_decmp/m/108/after.bvmc,0xaa,0x1128,"ベルソン重工が
黒幕じゃない！？",Weren't Bellson Industries the mastermind!?,0x0,0x0 0x1 0x856,196,42,14
bvm_decmp/m/108/after.bvmc,0x9b,0xfcf,オーギュスト＿思案中,,0x0,0x0 0x2 0x781 0x85c,196,42,14
bvm_decmp/m/108/after.bvmc,0x25,0x319,オーギュスト,,0x0,0x0 0x18 0x1b9 0x3a1 0x3f8 0x407 0x4d1 0x542 0x54a 0x552 0x595 0x5f2 0x68b 0x69a 0x71d 0x749 0x751 0x787 0x78f 0x7e7 0x82f 0x837 0x862 0x86a 0x872 0x8cf,196,42,14
bvm_decmp/m/108/after.bvmc,0xab,0x1149,"ベルソン重工が
影でファウストを操って
いたのは間違いない。",There's no doubt that Bellson Industries were manipulating Faust from the shadows.,0x0,0x0 0x1 0x865,196,42,14
bvm_decmp/m/108/after.bvmc,0x25,0x319,オーギュスト,,0x0,0x0 0x18 0x1b9 0x3a1 0x3f8 0x407 0x4d1 0x542 0x54a 0x552 0x595 0x5f2 0x68b 0x69a 0x71d 0x749 0x751 0x787 0x78f 0x7e7 0x82f 0x837 0x862 0x86a 0x872 0x8cf,196,42,14
bvm_decmp/m/108/after.bvmc,0xac,0x1186,"しかし、ファウストの才能は
彼らの予想をこえていた、
ということだろう。","However, Faust's abilities far exceeded their expectations, or so it would seem.",0x0,0x0 0x1 0x86d,196,42,14
bvm_decmp/m/108/after.bvmc,0x25,0x319,オーギュスト,,0x0,0x0 0x18 0x1b9 0x3a1 0x3f8 0x407 0x4d1 0x542 0x54a 0x552 0x595 0x5f2 0x68b 0x69a 0x71d 0x749 0x751 0x787 0x78f 0x7e7 0x82f 0x837 0x862 0x86a 0x872 0x8cf,196,42,14
bvm_decmp/m/108/after.bvmc,0xad,0x11cf,"人形都市はベルソン重工にも
コントロールできるものでは
なかった。",The Mech City wasn't something that Bellson Industries could control.,0x0,0x0 0x1 0x875,196,42,14
bvm_decmp/m/108/after.bvmc,0x43,0x5e9,コフー＿冷静な顔,,0x0,0x0 0x3 0x31f 0x410 0x87b,196,42,14
bvm_decmp/m/108/after.bvmc,0xf,0xc7,コフー,,0x0,0x10 0x10a 0x110 0x18d 0x229 0x27c 0x304 0x317 0x325 0x416 0x41d 0x881 0x888 0x88f 0x896 0x89d 0x8a4 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0xae,0x1212,つまり、こういうことか。,"So in short, you're saying it was something like this...",0x0,0x0 0x1 0x883,196,42,14
bvm_decmp/m/108/after.bvmc,0xf,0xc7,コフー,,0x0,0x10 0x10a 0x110 0x18d 0x229 0x27c 0x304 0x317 0x325 0x416 0x41d 0x881 0x888 0x88f 0x896 0x89d 0x8a4 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0xaf,0x122b,"１０年前、ベルソン重工は、
人形を量産する技術を求め、
ファウストに接触した。","10 years ago, desiring the technology to mass-produce mechs, Bellson Industries contacted Faust.",0x0,0x0 0x1 0x88a,196,42,14
bvm_decmp/m/108/after.bvmc,0xf,0xc7,コフー,,0x0,0x10 0x10a 0x110 0x18d 0x229 0x27c 0x304 0x317 0x325 0x416 0x41d 0x881 0x888 0x88f 0x896 0x89d 0x8a4 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0xb0,0x127a,"だが、ファウストが作った人形
都市は、ベルソンの求めていた
以上の機能を持っていた。","But, the Mech City that Faust created had more features than Bellson Industries were hoping for.",0x0,0x0 0x1 0x891,196,42,14
bvm_decmp/m/108/after.bvmc,0xf,0xc7,コフー,,0x0,0x10 0x10a 0x110 0x18d 0x229 0x27c 0x304 0x317 0x325 0x416 0x41d 0x881 0x888 0x88f 0x896 0x89d 0x8a4 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0xb1,0x12cf,"自ら改良を重ね、
新しい人形を作り出す力。
それが人形王を生みだした。","With the ability to constantly improve itself, it kept creating new mechs. 
Thus, the Mech King was produced.",0x0,0x0 0x1 0x898,196,42,14
bvm_decmp/m/108/after.bvmc,0xf,0xc7,コフー,,0x0,0x10 0x10a 0x110 0x18d 0x229 0x27c 0x304 0x317 0x325 0x416 0x41d 0x881 0x888 0x88f 0x896 0x89d 0x8a4 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0xb2,0x1316,"人形王は、自ら思考する力を持
ち、ついにベルソンの呪縛から
完全に逃れることに成功。","The Mech King had the power to think for itself, and was finally able to break away from Bellson Industries' spell.",0x0,0x0 0x1 0x89f,196,42,14
bvm_decmp/m/108/after.bvmc,0xf,0xc7,コフー,,0x0,0x10 0x10a 0x110 0x18d 0x229 0x27c 0x304 0x317 0x325 0x416 0x41d 0x881 0x888 0x88f 0x896 0x89d 0x8a4 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0xb3,0x136b,"ついに、ベルソン重工を
滅ぼすほどの力を得た。",It had finally obtained the power to destroy Bellson Industries.,0x0,0x0 0x1 0x8a6,196,42,14
bvm_decmp/m/108/after.bvmc,0x38,0x506,ネストラ＿ちょっとした驚き,,0x0,0x0 0x3 0x29f 0x798 0x8ac,196,42,14
bvm_decmp/m/108/after.bvmc,0x31,0x457,ネストラ,,0x0,0x0 0xa 0x237 0x2a5 0x338 0x347 0x356 0x35e 0x392 0x64a 0x79e 0x8b2,196,42,14
bvm_decmp/m/108/after.bvmc,0xb4,0x139a,信じられない……。,Incredible...,0x0,0x0 0x1 0x8b5,196,42,14
bvm_decmp/m/108/after.bvmc,0x75,0xbf7,ポー博士＿小さな驚き,,0x0,0x0 0x2 0x52e 0x8bb,196,42,14
bvm_decmp/m/108/after.bvmc,0x9,0x63,ポー博士,,0x0,0x9 0xf2 0x2ed 0x46d 0x534 0x63c 0x72c 0x772 0x779 0x8c1 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0xb5,0x13ad,"もはや、ベルソン重工は
問題ではなくなった。",Which means Bellson Industries won't be an issue any longer.,0x0,0x0 0x1 0x8c3,196,42,14
bvm_decmp/m/108/after.bvmc,0x51,0x7a5,オーギュスト＿基本姿勢,,0x0,0x0 0x8 0x39b 0x58f 0x5ec 0x717 0x743 0x7e1 0x823 0x8c9,196,42,14
bvm_decmp/m/108/after.bvmc,0x25,0x319,オーギュスト,,0x0,0x0 0x18 0x1b9 0x3a1 0x3f8 0x407 0x4d1 0x542 0x54a 0x552 0x595 0x5f2 0x68b 0x69a 0x71d 0x749 0x751 0x787 0x78f 0x7e7 0x82f 0x837 0x862 0x86a 0x872 0x8cf,196,42,14
bvm_decmp/m/108/after.bvmc,0xb6,0x13da,さらに、驚くべき情報がある。,And there's more shocking news.,0x0,0x0 0x1 0x8d2,196,42,14
bvm_decmp/m/108/after.bvmc,0xb7,0x13f7,Func001C3D7C,,0x0,0x0 0x1 0x8f0,196,42,14
bvm_decmp/m/108/after.bvmc,0x0,0x0,Germany02,,0x0,0x0 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0xb8,0x1404,enemy_dawn1,,0x0,0x0 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0xb9,0x1410,enemy_dawn2,,0x0,0x0 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0xba,0x141c,mapName1,,0x0,0x0 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0xbb,0x1425,mapName2,,0x0,0x0 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0xbc,0x142e,enName1,,0x0,0x0 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0xbd,0x1436,OnGameOver,,0x0,0x0 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0xbe,0x1441,TxWid,,0x0,0x0 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0xbf,0x1447,TxHi,,0x0,0x0 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0xc0,0x144c,main,,0x0,0x0 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0xc1,0x1451,Func001C3BEC,,0x0,0x0 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0xc2,0x145e,Func001C3CDC,,0x0,0x0 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0xc3,0x146b,Func001C3D7C,,0x0,0x0 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0xc4,0x1478,Func001C3DF4,,0x0,0x0 0x0,196,42,14
